강의구분,수강학년,과목코드,과목명,교수명,수업시간,학점,단과대학,학과,수강인원,수강정원,강의평점
전공선택,2학년,6970726-01,농촌자원관리학,송이,"토05 ,06 ,07 [S21-4-134(92-134)]",3,농업생명환경대학,지역건설공학과,0,50,0
전공필수,3학년,6970014-01,관개배수공학및실습,송철민,"금07 ,08 ,09 ,10 [S21-4-134(92-134)]",3,농업생명환경대학,지역건설공학과,27,50,0
전공필수,3학년,6970015-01,수리학및실험,박종화,"월02 ,03 목06 ,07 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,31,50,0
전공필수,3학년,6970016-01,농업환경수문학및실습,맹승진,"화08 ,09 [S21-4-134(92-134)] 수02 ,03 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,33,50,1
전공필수,3학년,6970017-01,부정정구조물해석 및 설계,윤성수,"월08 ,09 수06 ,07 [S21-4-134(92-134)]",3,농업생명환경대학,지역건설공학과,30,50,0
전공선택,3학년,6970026-01,시설환경제어공학,이상현,"화04 ,05 [S21-4-134(92-134)] 목09 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,34,50,0
전공선택,3학년,6970069-01,지반환경공학및실험,"김명환, 송창섭","월06 ,07 [S21-4-138(92-138)] 수08 ,09 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,29,50,0
전공선택,3학년,6970601-01,산림생태와 이용,정다영,"금11 ,12 ,13 [S21-4-138(92-138)]",3,농업생명환경대학,지역건설공학과,2,60,0
전공선택,3학년,6970718-01,경관환경계획학,배승종,"토05 ,06 ,07 [S21-4-138(92-138)]",3,농업생명환경대학,지역건설공학과,2,60,0
전공선택,3학년,6970731-01,농촌사회학,송이,"토08 ,09 ,10 [S21-4-138(92-138)]",3,농업생명환경대학,지역건설공학과,2,60,0
전공선택,3학년,6970732-01,치유농업학,조성걸,"토11 ,12 ,13 [S21-4-138(92-138)]",3,농업생명환경대학,지역건설공학과,2,60,0
전공선택,3학년,6970733-01,농촌환경생태학,정다영,"토01 ,02 ,03 [S21-4-138(92-138)]",3,농업생명환경대학,지역건설공학과,2,60,0
전공필수,4학년,6970034-01,농지공학 및 설계,김명환,"월04 ,05 금05 ,06 [S21-4-134(92-134)]",3,농업생명환경대학,지역건설공학과,32,50,0
전공선택,4학년,6970037-01,하천생태 및 수자원공학,박종화,"월06 ,07 [S21-4-116(92-116)] 목09 [S21-4-134(92-134)]",3,농업생명환경대학,지역건설공학과,27,50,0
전공선택,4학년,6970040-01,지역방재공학,맹승진,"화06 ,07 [S21-4-134(92-134)] 목03 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,34,50,5
전공선택,4학년,6970602-01,작물자원이용,정상숙,"토08 ,09 ,10 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,0,50,0
전공선택,4학년,6970662-01,농촌관광경영현장세미나,황성기,"토05 ,06 ,07 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,0,50,0
전공선택,4학년,6970663-01,농촌개발현장세미나,배승종,"토01 ,02 ,03 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,0,80,0
전공선택,4학년,6970665-01,산림휴양현장세미나,반기민,"금11 ,12 ,13 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,0,80,0
전공선택,4학년,6970707-01,농촌방재현장세미나,이승욱,"토11 ,12 ,13 [S21-4-116(92-116)]",3,농업생명환경대학,지역건설공학과,0,80,0
전공선택,4학년,6970711-01,농촌시설환경설계(캡스톤디자인),이상현,"화01 ,02 ,03 [S21-4-120(92-120)] 목06 ,07 ,08 [S21-4-134(92-134)]",3,농업생명환경대학,지역건설공학과,17,40,0
전공필수,1학년,6974065-01,축산학개론,"김관석, 조진호, 최성호, 최정석, 최향순","화08 ,09 ,10 [S21-4-143(92-143)]",3,농업생명환경대학,축산학과,45,40,0
전공선택,2학년,6974011-01,축산식품미생물학,최정석,"월08 ,09 수09 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,21,50,5
전공필수,2학년,6974066-01,가축생리학,최향순,"월06 ,07 [S21-5-428A(91-428A)] 수01 [S21-5-420B(91-420B)]",3,농업생명환경대학,축산학과,35,40,5
전공필수,2학년,6974067-01,가축유전학,김관석,"화06 수02 ,03 [S21-5-420B(91-420B)]",3,농업생명환경대학,축산학과,34,40,2.38
전공선택,2학년,6974068-01,가축실험방법론,김재영,"목01 ,02 ,03 [S21-5-420B(91-420B)]",3,농업생명환경대학,축산학과,38,40,0
전공선택,2학년,6974087-01,산업곤충자원학 및 실습,"조성구, 최정석","월01 ,02 ,03 ,04 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,34,50,0
전공선택,2학년,6974089-01,동물생명화학의 기초,김관석,"화02 ,03 [S21-5-420B(91-420B)]",2,농업생명환경대학,축산학과,31,40,4
전공필수,3학년,6974013-01,가축영양학 및 연습,이병곤,"금06 ,07 ,08 ,09 [S21-5-420B(91-420B)]",3,농업생명환경대학,축산학과,38,40,0
전공필수,3학년,6974015-01,가축번식생리학,최향순,"월01 ,02 [S21-5-420B(91-420B)] 수06 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,38,40,0
전공선택,3학년,6974016-01,유가공학 및 실험,최정석,"화01 ,02 수07 ,08 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,36,50,0
전공필수,3학년,6974071-01,통계육종학 및 연습,서동원,"목06 ,07 ,08 ,09 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,41,50,0
전공선택,3학년,6974072-01,사료학 및 실습,이재규,"화06 ,07 ,08 ,09 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,34,50,3
전공선택,4학년,6974046-01,동물위생질병학,"강현구, 모인필, 이상명, 이완규, 현상환","월07 ,08 ,09 [S21-5-420B(91-420B)]",3,농업생명환경대학,축산학과,20,40,0
전공필수,4학년,6974077-01,양돈사양학,조진호,"월05 ,06 [S21-5-420B(91-420B)] 목05 [S21-5-415(91-415)]",3,농업생명환경대학,축산학과,32,50,1
전공필수,4학년,6974078-01,우학 및 실습,최성호,"수05 ,06 [S21-5-420B(91-420B)] 수07 ,08 [S21-4-220(92-220)]",3,농업생명환경대학,축산학과,29,40,1
전공선택,4학년,6974079-01,연구방법과 논문작성법Ⅰ(캡스톤디자인Ⅰ),"김관석, 조진호, 최성호, 최정석, 최향순","금01 ,02 ,03 ,04 [S21-5-420B(91-420B)]",2,농업생명환경대학,축산학과,19,40,0
전공필수,2학년,6966001-01,재배학원론,정종욱,"화07 ,08 ,09 [S21-4-210(92-210)]",3,농업생명환경대학,특용식물학과,24,50,3
전공필수,2학년,6966002-01,유기화학,임흥빈,"월02 ,03 목01 [S21-4-210(92-210)]",3,농업생명환경대학,특용식물학과,28,50,4.37
전공필수,2학년,6966054-01,식물생리학,이이,"화06 수06 ,07 [S21-4-210(92-210)]",3,농업생명환경대학,특용식물학과,26,50,5
전공필수,2학년,6966084-01,특용식물학개론,현태경,"월06 ,07 [S21-4-234(92-234)] 목03 [S21-4-210(92-210)]",3,농업생명환경대학,특용식물학과,26,44,4.33
전공선택,2학년,6966085-01,식물성분분석,임흥빈,"수01 ,02 목02 [S21-4-210(92-210)]",3,농업생명환경대학,특용식물학과,25,50,0
전공선택,2학년,6966086-01,식물생장조절론,조현우,"월08 ,09 목07 [S21-4-234(92-234)]",3,농업생명환경대학,특용식물학과,24,44,0
전공선택,3학년,6966018-01,식물유전공학및실험,이이,"월05 ,06 [S21-4-210(92-210)] 목01 ,02 [S21-4-110(92-110)]",3,농업생명환경대학,특용식물학과,6,50,0
전공필수,3학년,6966039-01,천연물화학,이문순,"화01 ,02 ,03 [S21-4-210(92-210)]",3,농업생명환경대학,특용식물학과,16,50,3.88
전공필수,3학년,6966083-01,특용식물효능론,현태경,"수02 ,03 목06 [S21-4-234(92-234)]",3,농업생명환경대학,특용식물학과,12,44,4.5
전공선택,3학년,6966088-01,특용식물형태학,조현우,"월02 ,03 수06 [S21-4-234(92-234)]",3,농업생명환경대학,특용식물학과,11,44,0
전공선택,3학년,6966090-01,현장실습,정종욱,"월08 ,09 [S21-3-313(504-313)]",1,농업생명환경대학,특용식물학과,9,40,0
전공필수,4학년,6966096-01,특용식물연구개발,이문순,"목01 ,02 ,03 [S21-4-234(92-234)]",3,농업생명환경대학,특용식물학과,19,44,0
전공필수,4학년,6966097-01,인삼생리발생학,조현우,"화06 ,07 ,08 ,09 [S21-4-234(92-234)]",3,농업생명환경대학,특용식물학과,22,44,0
전공선택,4학년,6966098-01,특용식물보호학,현태경,"수07 ,08 ,09 [S21-4-234(92-234)]",3,농업생명환경대학,특용식물학과,14,44,0
전공선택,4학년,6966100-01,캡스톤디자인,조현우,"화00 ,01 목08 ,09 [S21-3-313(504-313)]",2,농업생명환경대학,특용식물학과,0,40,0
전공필수,2학년,6976001-01,유기화학,경기성,"월06 ,07 화02 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,34,80,5
전공필수,2학년,6976004-01,토양미생물학,사동민,"금01 ,02 ,03 [S21-4-213(92-213)]",3,농업생명환경대학,환경생명화학과,42,50,5
전공필수,2학년,6976009-01,분석화학,한광현,"월08 ,09 [S21-4-243(92-243)] 화09 [S21-4-213(92-213)]",3,농업생명환경대학,환경생명화학과,43,50,3.67
전공필수,2학년,6976052-01,토양학,박진희,"수05 ,06 목01 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,35,80,4.86
전공필수,2학년,6976053-01,환경분석화학 및 미생물학실험,"정근욱, 한광현","월01 ,02 ,03 ,04 [S21-5-320(91-320)]",2,농업생명환경대학,환경생명화학과,41,50,0
전공선택,2학년,6976056-01,농업정보와 컴퓨터응용,정근욱,"수07 ,08 ,09 ,10 [S21-4-120(92-120)]",3,농업생명환경대학,환경생명화학과,18,40,0
전공필수,3학년,6976018-01,생화학실험,김영기,"수08 ,09 [S21-20(101-103)]",1,농업생명환경대학,환경생명화학과,28,50,0
전공선택,3학년,6976019-01,미생물생태학,사동민,"화05 ,06 ,07 [S21-4-213(92-213)]",3,농업생명환경대학,환경생명화학과,29,50,5
전공선택,3학년,6976020-01,재배학원론,성좌경,"수01 ,02 ,03 [S21-4-213(92-213)]",3,농업생명환경대학,환경생명화학과,14,50,0
전공선택,3학년,6976021-01,방사선농학,경기성,"화03 목06 ,07 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,29,80,5
전공필수,3학년,6976023-01,농업환경화학,정근욱,"월06 ,07 화08 [S21-4-213(92-213)]",3,농업생명환경대학,환경생명화학과,28,50,0
전공선택,3학년,6976027-01,기기분석,한광현,"화01 목08 ,09 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,20,80,0
전공필수,3학년,6976055-01,생화학,김영기,월02 화02 [S21-4-213(92-213)] 목02 [S21-4-243(92-243)],3,농업생명환경대학,환경생명화학과,15,50,4.75
전공선택,4학년,6976031-01,농약화학,경기성,"월02 수02 ,03 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,25,80,0
전공선택,4학년,6976032-01,분자생물학,정근욱,"월05 [S21-4-213(92-213)] 화06 ,07 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,4,50,5
전공선택,4학년,6976033-01,생리생화학,김영기,월03 화03 [S21-4-213(92-213)] 목03 [S21-4-243(92-243)],3,농업생명환경대학,환경생명화학과,15,50,0
전공선택,4학년,6976039-01,환경생태물리학,박진희,"화08 ,09 ,10 [S21-4-243(92-243)]",3,농업생명환경대학,환경생명화학과,24,80,0
전공선택,4학년,6976059-01,토양비옥도론,박진희,"화05 [S21-4-243(92-243)] 수08 ,09 [S21-4-213(92-213)]",3,농업생명환경대학,환경생명화학과,8,50,0
전공선택,2학년,8504001-01,방사광과학입문,신현준,"금07 ,08 ,09 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,2,0,0
전공선택,3학년,8504003-01,연X-선 분광학,김기정,"금04 ,05 ,06 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,0,0,0
전공선택,3학년,8504004-01,방사광재료과학,박대환,"수10 ,11 ,12 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,3,0,0
전공선택,3학년,8504005-01,광학재료 특론,이연의,"토01 ,02 ,03 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,1,0,0
전공선택,3학년,8504006-01,방사광현미경학,김동현,"목10 ,11 ,12 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,6,0,0
전공선택,4학년,8504012-01,분광현미경학,유영상,"금01 ,02 ,03 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,0,0,0
전공선택,4학년,8504013-01,방사광의 의생명 활용,박우윤,"금07 ,08 ,09 [가상강의실1]",3,바이오헬스공유대학,방사광융합학과,0,0,0
전공선택,2학년,8501001-01,인체생리학 기초,김영철,"금03 ,04 [N14-105(56-105)]",2,바이오헬스공유대학,제약바이오학과,8,0,0
전공선택,2학년,8501002-01,종양학,최중국,"토05 ,06 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,20,0,0
전공선택,2학년,8501003-01,바이오약품분석학,미지정,"금07 ,08 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,12,0,0
전공선택,2학년,8501006-01,생물약제학,신대환,"금05 ,06 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,11,0,0
전공선택,3학년,8501014-01,생명과학법론,이필재,"토01 ,02 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,1,0,0
전공선택,3학년,8501015-01,바이오헬스고등교육론,최승현,"금03 ,04 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,0,0,0
전공선택,3학년,8501017-01,전임상기초연구론,이현직,"월10 ,11 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,21,0,0
전공선택,3학년,8501018-01,감염관리,김경미,"토03 ,04 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,8,0,0
전공선택,3학년,8501019-01,의약품제조관리학,미지정,"금05 ,06 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,9,0,0
전공선택,4학년,8501027-01,약리학,윤재석,"수10 ,11 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,19,0,0
전공선택,4학년,8501028-01,건강과 사회,박종혁,"금03 ,04 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,0,0,0
전공선택,4학년,8501030-01,의약품품질보증학,미지정,"화10 ,11 [가상강의실1]",2,바이오헬스공유대학,제약바이오학과,0,0,0
전공선택,3학년,8503012-01,유전자원학,정종욱,"목07 ,08 ,09 [S21-4-210(92-210)]",3,바이오헬스공유대학,천연물소재학과,9,50,4
전공선택,4학년,8503025-01,식품저장학,장금일,"금01 ,02 ,03 [S21-4-131(92-131)]",3,바이오헬스공유대학,천연물소재학과,41,60,4.17
전공선택,2학년,8502002-01,화장품소재분석화학,"강동우, 박대환","화10 ,11 ,12 [가상강의실1]",3,바이오헬스공유대학,화장품산업학과,5,0,0
전공선택,4학년,8502023-01,화장품 상품기획 및 마케팅,한영주,"금01 ,02 ,03 [가상강의실1]",3,바이오헬스공유대학,화장품산업학과,3,0,0
전공필수,1학년,7405012-01,교육철학,최승현,"수05 ,06 ,07 [E1-2-329 AI융합교육 강의실 및 실습실]",3,사범대학,교육학과,20,25,5
전공선택,1학년,7405239-01,교육과 인간,변호승,"화05 ,06 ,07 [E1-2-309(81-309)]",3,사범대학,교육학과,12,25,0
전공필수,2학년,7405007-01,교육사회학,김영철,"수06 ,07 ,08 [E1-2-309(81-309)]",3,사범대학,교육학과,18,25,0
전공선택,2학년,7405026-01,평생교육론,허효인,"수02 ,03 ,04 [E1-2-331(81-331)]",3,사범대학,교육학과,13,80,0
전공선택,2학년,7405030-01,한국교육사,서범종,"금02 ,03 ,04 [E1-2-309(81-309)]",3,사범대학,교육학과,16,25,3
전공선택,2학년,7405220-01,교육통계,길혜지,"화01 ,02 ,03 [E1-2-212(81-212)]",3,사범대학,교육학과,10,40,0
전공필수,2학년,7405236-01,교육심리학,장유진,"월06 ,07 ,08 [E1-2-327(81-327)]",3,사범대학,교육학과,20,35,0
전공선택,3학년,7405001-01,교육경제학,나민주,"월07 ,08 ,09 [E1-2-309(81-309)]",3,사범대학,교육학과,6,25,0
전공필수,3학년,7405005-01,교육과정론,김광민,"목01 ,02 ,03 [E1-2-309(81-309)]",3,사범대학,교육학과,18,25,0
전공선택,3학년,7405025-01,상담심리학,이종연,"금06 ,07 ,08 [E1-2-309(81-309)]",3,사범대학,교육학과,18,25,0
전공선택,3학년,7405051-01,평생교육프로그램개발론,허효인,"수06 ,07 ,08 [E1-2-331(81-331)]",3,사범대학,교육학과,8,80,0
전공선택,3학년,7405229-01,교육학교재연구 및 지도법,변호승,"화01 ,02 ,03 [E1-2-309(81-309)]",3,사범대학,교육학과,11,25,0
전공선택,4학년,7405049-01,특수교육학개론,박현주,"수02 ,03 ,04 [E1-2-126(81-126)]",3,사범대학,교육학과,13,12,4.25
전공선택,4학년,7405054-01,교사론과 교직실무,이길재,"수07 ,08 ,09 [N7-304]",3,사범대학,교육학과,10,12,0
전공선택,4학년,7405225-01,심리검사론,이재신,"금06 ,07 ,08 [E1-2-126(81-126)]",3,사범대학,교육학과,4,12,0
전공필수,1학년,7406013-01,국어학개론,김경열,"수02 ,03 목02 [E1-2-401(81-401)]",3,사범대학,국어교육과,41,40,3.2
전공선택,1학년,7406617-01,AI 시대의 문학 교육,황지영,"수09 목08 ,09 [E1-2-409(81-409)]",3,사범대학,국어교육과,27,40,0
전공필수,2학년,7406009-01,국어사,이규범,"월02 ,03 ,04 [E1-2-401(81-401)]",3,사범대학,국어교육과,43,40,0
전공필수,2학년,7406045-01,현대시론및시교육론,최라영,"월06 ,07 ,08 [E1-2-409(81-409)]",3,사범대학,국어교육과,23,40,0
